FeatureID,mzmed,rtmed,L1,L2,L3,L4,L5,L6,L7,L8,L9,NL1,NL10,NL11,NL2,NL3,NL4,NL5,NL6,NL7,NL8,NL9,PB1,PB2,PB3,PB4,isotopes,adduct,pcgroup,Omic,Polarity
1088,593.11024270217,565.67724609375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1292.8504838910485,690.0004654796855,31175.462510041325,,,653,Mx,Negative
1089,593.1100996619466,1534.375939453135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18360.619673069366,0,0,5168.93216506316,,,879,Mx,Negative
1090,593.1102294204215,1553.952939453145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13166.243970270876,0,0,2647.9915440462414,,,891,Mx,Negative
1091,593.1097700703579,1574.552939453125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1361.691936028983,0,0,797.2318952733949,,,897,Mx,Negative
1092,593.109639452387,1595.5449394531452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14902.563170932806,0,0,5024.394834467229,,,148,Mx,Negative
1093,593.1099596679085,494.15496826171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13704.769933834532,37334.063413704826,,,384,Mx,Negative
1094,593.1619436002186,391.1640319824219,0,5774.360534670794,5784.127046686632,5746.361279130669,5712.528577983249,0,5410.985518259943,5907.37764112412,6397.771929383647,8120.7323433568245,10004.541537293284,5662.190255699543,0,0,0,4030.1448773766106,0,0,0,3847.603461887262,0,0,0,0,,,746,Mx,Negative
1095,594.0242740053188,344.8789978027344,5777.670488244805,6189.872302636161,6858.433498546572,5469.206421225035,6418.705905495514,6976.626777964072,6341.7590714306125,6961.4619719417915,7678.678944444108,6391.724070943178,6512.947364124012,6584.0835707002925,6770.303766172714,6856.1591784498605,5853.046184250819,7654.048306820573,6659.218226673879,5625.658995113181,7834.101208798136,5201.849494058463,0,0,0,0,[113][M+1]-,,5,Mx,Negative
1096,596.0542627982599,345.5337219238281,12914.905376116527,10120.901911704217,10156.29679433572,10842.75171716274,13374.60556308154,11942.804723025924,16381.171375676828,17978.670818440976,14382.522846140331,6425.430845325332,8076.719300440703,8078.414679019243,6901.199729678346,0,4205.891991666538,6211.703341618715,4592.366766520676,0,0,8692.576830594007,0,0,0,0,,,5,Mx,Negative
1097,599.1183170696896,31.085691452026367,14000.00375992791,15516.512795065879,16832.1119440674,27888.403753400216,26872.22179536863,15667.991262753907,1152.1814885920237,18422.802428317962,0,14353.397655118406,14632.078350026744,13741.506143048979,17449.691423544424,16397.863950921637,14605.352431857855,1538.0665128230107,16733.053251234844,0,33045.231455929374,15259.694636368436,0,0,0,0,,,798,Mx,Negative
1098,599.1184392327807,368.53887939453125,0,0,33925.79742116537,34180.60826441391,0,30111.556753876124,34858.10081968548,0,0,31592.901531695858,36454.0407409361,34218.75672757712,30554.965953147796,32769.27292215715,0,34845.39910469953,0,36856.87678197803,36954.64369666291,0,0,0,0,0,,,730,Mx,Negative
1099,599.118526218104,9.544561386108398,12805.712915538114,13120.347842280238,0,0,0,14930.26216505521,12770.081698319398,0,0,13152.952850560596,15864.252427088228,0,8112.3732067613355,0,12720.776518820705,0,14723.727256460237,0,0,13596.650460053044,0,0,0,0,,,805,Mx,Negative
1100,599.118416091458,266.3742980957031,0,39531.66511138008,42093.6889221313,0,0,22172.811555333403,18173.02547442176,32308.245644727987,0,19432.536541140238,19492.384283634052,38338.39828196208,20200.734729049174,0,0,0,0,0,0,33468.423391586926,0,0,0,0,,,714,Mx,Negative
1101,600.1199790174308,1405.56298828125,0,6340.078153905325,3128.4942032370213,0,7912.08627815085,0,387.7422095193447,0,7955.060227198108,496.59243298574677,0,4646.867058200701,7020.0516142281895,5740.76238354276,0,0,11442.097911818511,0,0,5471.318774539539,0,0,0,6304.049911560898,,,871,Mx,Negative
1102,600.3569741083124,52.08026695251465,75212.09717094086,28268.132889952103,95281.34979156082,0,76049.17152557833,84095.85180620973,71033.76622523891,79081.80944328905,71950.56534782791,80656.79366289821,80184.8659743645,39549.391072276485,87721.72672002246,98806.82790146748,75845.35367810326,75647.88380983297,82227.22967770275,86303.34481196015,91639.64511036448,0,0,0,0,0,,,1,Mx,Negative
1103,601.9855926799457,491.62000000001996,0,0,0,17891.46160190737,20999.988613322515,0,23495.184220071907,18941.671901886202,24185.996632229428,18613.34024456708,20947.566557506376,16766.315635863506,18422.752901672982,19455.110307828993,23095.502400373927,0,0,0,16008.313634422224,20745.17266101608,0,0,0,0,,,374,Mx,Negative
1104,601.985866416722,641.63970947265625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17538.976406043133,5284.994916354838,0,0,,,485,Mx,Negative
1105,604.8653049395565,323.9450988769531,3342.178847304888,3831.9579532887246,3602.5079817344413,4214.786388743952,5008.93450319128,3894.403602258833,6005.135987551306,6886.754903873266,5321.445939368842,4569.750269688852,4601.903973178555,4112.00714154012,3873.391334402903,0,0,2971.5106838026854,0,0,0,4803.269746849664,0,0,0,0,,[M+Cl]- 569.905,63,Mx,Negative
1106,606.0750538437935,380.3230895996094,7790.535180544618,17347.803761405747,21902.286151204342,23521.41889697369,17023.122815040846,16568.704562479128,14850.132089154142,28581.125933856067,11025.85430118085,32913.683781520966,13380.40116835048,0,16483.41605780088,7987.043695984783,0,5690.807005230436,4717.589645561815,0,6038.531950222416,4878.744073078702,0,0,0,0,,,731,Mx,Negative
1107,606.8624326931204,324.1376037597656,0,0,5445.060035776831,5290.634963460801,6281.649716001606,6056.908057192981,7010.6547461307255,8970.557210540013,8407.942401613289,5380.276724607886,0,5212.31655152449,5734.995513919235,2540.260289364826,2721.6122536546404,4309.2765436412865,0,0,0,6712.859068020165,0,0,0,0,,[M-2H+K]- 569.905,63,Mx,Negative
1108,608.9847394796147,344.8752899169922,7154.039610441992,7508.795069652838,8234.571378944425,7313.274038719717,8189.412897909657,8545.542943267186,7639.693226552038,8121.606816617948,7447.088770532191,7154.72326089408,8061.665606651529,7360.2141823935635,8219.541773448085,7463.158566792267,6846.264325988114,8383.096814833114,8081.3919162517195,7104.493812753973,8233.864584835017,7282.622400221196,0,0,0,0,,,5,Mx,Negative
1109,609.1417124782532,97.01631164550781,30165.410801653466,34669.22375099409,53124.53581338246,37143.784647171124,31156.669392306936,51300.82962689925,43628.178262962116,39607.84838808511,44250.26564726192,39048.65177243277,39209.07860657577,32872.29568514473,40210.17586152828,41249.32447142368,42176.000834448554,57670.007363459554,48975.41147351738,31171.799113024208,52291.823467499205,39044.48054835377,0,21059.876594018428,0,0,[114][M]-,,2,Mx,Negative
1110,609.1413798115304,1459.7430419921875,0,9927.976628663191,0,9328.23822237979,400.39472567143326,0,0,0,661.2009549613333,5870.187124627658,0,4244.390737877194,0,0,4253.368822271567,0,619.046729839051,363.4565897258223,6629.014708132891,3386.436350968773,0,0,8125.871078699225,3780.0291683201303,,,829,Mx,Negative
1111,609.1416098362179,1351.5321655273438,0,2400.2979151853606,0,5493.230516642,0,3351.3825723862606,479.7751009901722,0,0,6246.609024174745,7586.903458660549,0,8193.195080170477,0,0,0,500.42566271714605,0,510.56016992638433,2301.1882178844317,0,0,0,0,,,188,Mx,Negative
1112,609.1415151570803,1404.026611328125,0,20194.866760825356,0,8504.876086187985,5943.701481693917,9177.37255511133,693.3201513317644,0,4951.549184648197,3599.8165635449122,0,0,5491.861392775245,0,0,0,9447.440535128313,6160.394569274284,702.3131629964931,0,0,0,0,0,,,872,Mx,Negative
1113,609.1412519308419,1436.6939697265625,0,476.4741025161264,0,6991.125457661756,5620.676775067776,0,0,0,1176.2205437191544,8216.388366185121,0,0,0,0,6106.511615589447,0,5002.115177694256,10307.383865237518,945.0168350147715,1588.8167984047318,0,0,0,0,,,167,Mx,Negative
1114,609.1413036140509,1484.9046630859375,0,0,0,7364.272541442631,944.4540682766541,0,0,0,3420.7874710386573,10582.047443824045,0,10025.063084219562,0,0,396.67686225231574,0,2541.197654756799,8218.850488164264,10855.915578749307,0,0,0,9998.752834774394,5469.1304700331275,,,178,Mx,Negative
1115,609.141073211022,1515.204939453085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2697.2934873058116,0,0,8031.093184829513,0,0,0,8028.643941872622,7525.262809844805,4749.165638162094,,,904,Mx,Negative
1116,609.1423289501743,1532.8824394531152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1316.0934069777245,5492.359043735876,0,,,880,Mx,Negative
1117,610.1135946615608,460.90582275390625,0,6296.833429503839,0,0,0,6867.440974861799,4435.090797985044,6197.202240780096,5748.420396053136,0,14684.461155598976,0,6202.231574478082,8689.722053437286,0,8029.318731263194,6188.064914586751,4729.675955331148,6867.6263713922235,4162.350582622646,0,0,0,0,,,502,Mx,Negative
1118,610.1433920236163,96.91600000001999,10959.972063574622,11197.68453584351,16009.604381547253,11160.247280392156,11518.19672508717,16991.366262703177,15147.086932470824,14349.883030545521,14965.542830947354,12090.883478341806,12467.074007971056,12176.773097541385,13628.21715467576,12972.36507502177,14843.919002696834,20390.90221925627,16450.098426759283,11443.546699329665,20609.265106510135,13598.540718600936,0,6664.5262204586015,0,0,[114][M+1]-,,2,Mx,Negative
1119,611.1391940801768,97.07133483886719,17317.09539220812,21151.622346975597,29865.199187858416,19615.40007889944,19147.223890966914,30092.296310489804,24705.93508704187,22468.547349946617,25571.453746017858,22036.90930162708,23485.890912522987,17182.498422434688,26447.239750213153,23789.734256970907,23842.695028454138,31729.896612582703,34353.72815576917,18588.194227964905,31379.10976777652,21983.69947189361,0,10542.900735690828,0,0,[114][M+2]-,,2,Mx,Negative
1120,611.144970200819,482.36241149902344,35987.11744741321,65141.190001597795,65416.52490927813,54658.74514196919,66000.45534943383,79663.78450898205,87747.20393555575,122693.95372940878,60943.22083406755,67319.9597419694,71907.35919456171,52434.56233922362,67879.50896561918,35914.45624950271,58062.490011595284,55864.115238107785,36348.673078704574,38492.84053828193,49355.43204256568,108306.747640032,0,0,0,0,[115][M]-,,79,Mx,Negative
1121,612.119705260506,99.9036865234375,28325.24551301274,45854.913029728064,46762.16693752674,42766.71569872456,42730.858031126794,52896.533858384166,53726.912217511264,62726.21327313617,53764.51169839289,39885.250055691446,54559.27896405126,43912.89701273258,61771.868096378625,38813.97040894478,21248.240369102325,16928.84698853328,22449.588123967264,18745.221983375588,23475.029454045318,51355.42751869534,0,0,0,0,[116][M]-,,71,Mx,Negative
1122,612.1476515433299,482.381103515625,10103.975770743897,18617.544383075023,19413.790171782388,16089.979472145558,18649.71892126086,22607.67841122908,24237.744213398764,33478.70012110282,18534.854136218386,19401.503176712646,21772.570285232043,16137.78953463904,20234.801593866687,10303.02110844209,15297.727623342782,16358.146473599614,11988.921949443278,11297.243867928113,14343.131753032787,28959.792357170863,0,0,0,0,[115][M+1]-,,79,Mx,Negative
1123,613.1132480020741,266.31532287597656,0,0,0,0,0,0,0,0,30892.420886497945,0,0,0,0,0,0,0,0,0,0,29042.83420820526,636.4694335091817,32687.829726707034,12249.104125610957,0,,,715,Mx,Negative
1124,613.1133496610106,178.021728515625,0,12367.426828243675,0,11696.60987435191,0,18165.81463953726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883.5072490662824,14800.27159820553,7045.507294751623,0,,,794,Mx,Negative
1125,613.1133224255669,1523.7549394530852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5033.142027625453,0,0,11136.763697115264,6553.430411503794,0,0,,,884,Mx,Negative
1126,613.1137064991307,285.7520446777344,0,0,0,0,0,0,0,13799.452110204818,0,0,0,0,0,0,0,0,0,0,0,0,1013.8424681030439,0,16047.12299250789,0,,,819,Mx,Negative
1127,613.11356459965,1540.1119394531352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9211.661611124731,711.8624130251045,0,0,,,882,Mx,Negative
1128,613.1136471768707,1590.3479394531253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1746.5720888698802,7531.462901939702,0,0,,,193,Mx,Negative
1129,613.113573729533,1574.3464394531052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787.8346921916445,12577.169093705656,0,0,,,898,Mx,Negative
1130,613.1220429481839,100.14987182617188,0,15652.418325431398,14377.669881363689,0,14614.407566111755,20354.698857808267,24561.2030156758,0,0,12546.191437666379,19140.080586501546,11539.564581894858,33557.75857462467,15552.660701585648,0,0,0,13670.327501432334,9785.691732239764,0,13400.577532146764,19676.896660173974,0,0,[116][M+1]-,,71,Mx,Negative
1131,613.1440728294633,482.7557830810547,0,10417.778296038423,11684.333187761102,9738.867497811134,11810.802845109489,14474.080278171952,14834.93782955781,20252.253496449255,9868.465674908217,10462.348382650845,0,9729.681600125778,12020.803115723036,6719.6471692276145,10542.09584558109,9515.96407968428,6881.989016155663,7487.843824680427,8802.026496534514,16726.25984442537,0,0,0,0,[115][M+2]-,,79,Mx,Negative
1132,614.0919365922753,345.55118408204123,41882.235293216836,45972.773744191574,62084.33948705392,44165.78645674104,44268.27608554552,67402.5623073202,55452.21264498441,56279.656937330496,52974.94047364755,43154.76987783995,52099.8182139016,43809.795684434794,63947.294677420556,56931.85637763758,43734.62233041477,55613.06628373407,56523.949920152074,41494.578436745454,59214.026758030705,42688.362221109586,0,0,0,0,[117][M]-,,5,Mx,Negative
1133,614.1160172222112,101.77303314208984,16273.501058145916,26379.44643955865,28678.012894094114,24000.39369145461,22284.50845626839,32093.143726375656,31728.220845925884,35047.24428659809,31622.90990589384,13037.862124495023,30000.099513615125,22258.227218409065,37361.562067442115,23871.661509184003,13326.784478605488,14692.767024274543,15304.18853563938,14166.721073233348,14934.389034356442,28801.178773401996,0,0,0,0,[116][M+2]-,,71,Mx,Negative
1134,614.9867401281053,346.2301483154297,9591.519471195612,8393.55275137316,7647.142130356778,9148.447266374667,9885.22425328606,6868.607521921546,8075.723901518112,7532.026862267848,7312.128519107247,9172.476864034277,8919.34725346417,10298.820374678668,7235.630852738678,7578.2276121572595,9648.678532452997,8408.405823648061,9731.213308722788,9709.454868222794,8487.812767717069,8506.878474581432,0,0,0,0,,,311,Mx,Negative
1135,615.0938677370036,345.5648651123047,13503.522379183798,13217.014885315026,14794.632453293734,12406.673838252987,12232.566482789554,16989.95303970333,14728.921440626596,15094.076762392287,14883.719015397704,12893.843094179956,13898.381286839696,11206.262228831727,15166.565493143073,14523.151124987513,12073.876256362715,14343.706145945509,14830.738678033078,6670.3325399563655,15187.273789879846,10266.229058386985,0,0,0,0,[117][M+1]-,,5,Mx,Negative
1136,615.1751095983906,473.7261047363281,49699.537394845305,0,91050.19102316244,61855.04774971677,0,0,80244.36966202321,78138.84939572783,69131.06061102216,0,0,58558.1317649814,105633.82236960334,98606.45328416598,0,61927.26228423563,69451.18722044601,0,85441.20240205222,43266.83365780649,0,0,0,0,,,21,Mx,Negative
1137,615.1757502147593,35.65987586975098,0,0,0,0,0,0,0,9926.6662409548,0,0,0,0,0,0,0,0,0,0,9066.385629132545,0,0,0,16493.964918953337,22923.358954008396,,,767,Mx,Negative
1138,615.1750917551899,593.0588073730469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46847.614442253835,67937.15834038546,,,445,Mx,Negative
1139,616.0906248381457,345.55118408204123,8122.106928752255,7516.27010746798,9699.32578304814,7710.869775273592,7059.582612644184,11257.703324775368,9602.254898226149,9245.919345441323,8514.22698744584,7310.299362235925,8150.9136450896885,7486.935007448247,10321.340685632695,9375.41231427769,7603.966294421255,8620.237081389501,8671.867279903025,6640.944834453905,9950.565617667251,7215.069340125235,0,0,0,0,[117][M+2]-,,5,Mx,Negative
1140,616.3527048339314,83.0518684387207,6681.840814337569,12486.228722465314,16725.9176530034,15021.97738964745,12423.979439405903,12798.528606670623,8781.843887212432,8280.854051330653,9370.349680281548,9557.656841875047,10474.470094214157,12528.085380412818,14508.8319257514,27794.020612958546,15781.812875080883,12902.568264735326,17250.39513771688,14066.48193177031,22128.079041550485,5290.022690689428,0,0,0,0,,,288,Mx,Negative
1141,617.0940026185306,102.15499999998,0,5408.189688513351,0,5591.167457144614,5515.844325631024,0,6398.09132847123,7238.707228739181,5479.131408994746,4859.167190234557,6340.710323644307,6360.451334636203,6284.272441173398,0,0,0,0,0,0,6668.427452919319,0,0,0,0,,,71,Mx,Negative
1142,617.1248548664053,1224.7022094726562,0,0,0,0,21202.25688881461,11673.987497790396,0,1193.881090446677,0,26467.540141582074,2090.148000741732,2957.731159759719,7714.185912802049,0,1098.724980987206,0,0,11656.758069928359,1112.994297995985,0,0,0,0,0,,,855,Mx,Negative
1143,617.1247816084835,1316.6222407226564,0,0,1835.605815857436,0,1882.146604265752,21799.265568084556,0,9482.12761128261,0,0,1868.5314712555094,7014.758885117765,870.4678124644516,0,0,0,2503.3725802897598,8782.241614524133,2496.8570836996596,0,0,0,0,0,,,121,Mx,Negative
1144,617.1248457896154,1299.7933349609375,0,0,11398.46719520414,0,8924.406755984786,12595.048213201457,0,18183.85159987818,0,5923.237772358498,1583.3311827895266,6095.965336329696,1060.336856966756,0,34418.22811761704,0,9542.18098214061,0,15886.086296946598,0,0,0,0,0,,,825,Mx,Negative
1145,617.124797741637,1392.72802734375,0,0,5156.235471014532,0,0,2157.6193862450664,0,553.6671619719724,0,0,0,0,8768.977117988661,0,0,0,9329.093197450724,0,0,0,0,1888.8120788049675,697.5629088413219,0,,,185,Mx,Negative
1146,617.124675679429,1374.4403076171875,0,0,0,0,19285.23021948287,1238.6439228143176,0,0,0,11091.436779398246,15631.428264216405,0,5344.947257973875,0,24272.899749296135,0,4571.491023124315,0,0,0,0,0,9882.037107794216,10839.609625924031,,,128,Mx,Negative
1147,617.1247230283948,1427.803955078125,0,0,3199.346514893823,0,0,0,0,1490.0340513546855,0,0,0,0,8846.297048586726,8447.915943670463,20446.060967061236,0,0,0,0,0,0,1644.3528770591686,16404.96022861899,1541.835773818445,,,869,Mx,Negative
1148,617.1243736035602,1354.28173828125,0,0,1891.0651333136325,0,0,1128.8112657244649,0,0,0,9726.49266421083,852.1056467145676,0,0,0,6422.0909223610715,0,3106.4853708200276,0,0,0,0,0,6766.879281245464,8347.36309647849,,,182,Mx,Negative
1149,617.1250302334056,1407.85693359375,0,0,10017.79226869591,0,0,10071.554440052809,0,0,0,0,0,0,0,14927.53928188753,9357.377661072765,0,0,0,0,0,0,814.027893261224,5666.085966125306,1460.3841326793417,,,873,Mx,Negative
1150,619.0203964857492,344.8789978027344,9742.1343332547,8950.553532102987,9690.120945150464,9325.664458374878,9744.781544419326,9549.355316681402,9654.972072893872,11113.859477370905,11029.357585435442,8772.328860095016,10405.40371158505,10539.584740085977,9728.328927684637,10567.277747792337,9516.431366479334,16713.910693632864,10392.185044492206,9604.64488193695,11854.165955665907,8910.967476153024,0,0,0,0,[118][M]-,,5,Mx,Negative
1151,620.0197622649313,344.8789978027344,3887.889822463652,0,4467.610061390455,0,0,4516.251796018242,4149.333515753307,5378.2783062633,5076.491962709262,3912.9425942764574,4205.6489345421,0,4151.981255462659,4397.6531470648015,3461.2184703129737,6336.889433698815,4279.670675645462,0,5382.252878137247,0,0,0,0,0,[118][M+1]-,,5,Mx,Negative
1152,627.018897881638,344.87721252441406,10086.214076736638,9406.738663236738,8181.8067492326645,8483.236758995157,10608.427216429134,9271.172070190341,8622.682876031666,8565.708538023915,8788.81956209555,9150.26463405409,9841.880513063776,10316.825254015905,8181.171201839962,8702.821803651192,10357.027995250228,9545.853869021072,9650.188007714842,10839.20223565018,10072.205790386652,8475.082397319138,0,0,0,0,,[M+Cl]- 592.041,5,Mx,Negative
1153,628.0918282656,100.05702209472656,7964.379089725327,12567.55304660779,12867.342810263319,12221.895482430764,12504.843062877395,14182.794075224463,14955.910022935892,17462.09050535485,14445.0446568506,11570.756293388426,14825.192056538122,11572.670335092562,16842.47608732007,10604.80239613913,5899.442391760119,7417.949894984962,6362.055507465874,6192.54706934168,7648.593661443397,12413.1136948813,0,0,0,0,,[M+Cl]- 593.132,71,Mx,Negative
1154,629.3731457267556,62.52799993895485,57659.231748996535,62012.84167661495,81801.81520342702,72707.01919243175,72222.9790967648,72755.85428345432,67561.88028412491,73175.92202074686,63255.55011185328,55323.15682531924,72318.51305820042,60532.918818886086,70663.65201866037,75880.11464078873,29038.353971295222,63185.61047094252,73275.08926421952,59633.92866244617,77783.37701045473,47848.80734209438,0,0,0,0,[119][M]-,,10,Mx,Negative
1155,630.0893498772646,100.61875915527344,0,7681.983029243964,8471.935015717254,8027.588088329144,6605.373535527779,5360.697556177842,9459.488263804657,10028.197820243167,8449.867299722799,6600.171047351651,9036.23486613913,7120.880738017087,11076.312040135474,7019.701694488814,0,3725.1863520540333,0,0,0,8517.9500990725,0,0,0,0,,[M-2H+K]- 593.132,71,Mx,Negative
1156,630.3763963711257,62.53994178771973,23285.674522011657,25426.638053274062,28972.52097424372,25068.775501087806,29361.444650075344,28134.035488340814,26223.93833050146,21819.791952938816,24793.9160512991,20018.5477470846,29114.383647440536,18710.257348347506,27596.643348820253,25567.458473346484,18547.043120100592,16842.723035572017,25282.920165971715,22520.072477119367,30762.07711278431,18040.09554503525,0,0,0,0,[119][M+1]-,,433,Mx,Negative
1157,630.9028466853472,323.9450988769531,0,6685.056886190116,5878.6886679660665,6253.867695490437,7963.237109444358,6779.401944046015,8826.331561922427,9586.637062346936,8572.985475636728,6708.497157182838,7054.103525158598,6421.8784362493025,6160.807234988207,0,2643.0516703646936,5048.870917058635,0,0,0,7463.490610126676,0,0,0,0,,[M+Cl]- 595.942,63,Mx,Negative
1158,631.0391215399721,344.86822509765625,9807.277248223018,0,9573.418977535797,10103.077800989657,11671.477710083505,10228.082772299513,10585.24983837321,11138.367891195026,10060.695725367608,10342.683102822248,10157.426467166015,10529.194654332312,9640.312947795146,8750.894135941597,10130.01566813334,11416.813042844522,10976.849766169133,9363.50118044934,11205.161021630749,9025.528351758185,0,0,0,0,,,5,Mx,Negative
1159,632.899810321405,323.9426574707031,2708.48136843991,0,2836.903624242358,3128.1324059795224,3934.3342617641715,3408.363669413191,4572.050439901034,4769.637472302647,0,0,0,3021.1015156168196,3090.0842869643534,0,0,0,0,0,0,3993.9503762241693,0,0,0,0,,[M-2H+K]- 595.942 [M-2H+Na]- 611.916,63,Mx,Negative
1160,633.0374747386911,344.871826171875,2109058.6542550717,2172382.697043826,2189716.8882581815,2156796.4760216684,2549580.0335853295,2166282.185673693,2450193.336844566,2324300.9384518494,2279411.4005122804,2174762.778550168,2533595.923549388,2324650.0135199814,2257202.3010176434,2121548.150206559,2200000.0289134635,2769419.117177637,2481695.9369492414,2031202.4529054256,2601055.605209384,1906704.2703080345,0,0,0,0,[120][M]-,[M-H]- 634.039,5,Mx,Negative
1161,634.0414627681002,344.871826171875,324884.9231455762,333075.2958416135,338941.33056363295,327686.26139503747,385905.39347223163,338313.11947552406,375041.35346898023,356391.693531515,348769.5796580168,333093.5029549776,386363.41919849295,356072.53391274216,336553.05772713554,321594.2125549993,334750.0842690515,417065.06364104827,383272.3868561872,313923.31489064527,397323.69665646326,294695.13227916136,0,0,0,0,[120][M+1]-,,5,Mx,Negative
1162,635.0417280013004,344.87721252441406,77371.3461691647,81624.73648709012,80932.03854574946,79324.18289516405,94395.21137594909,82223.28059654722,90581.96901988369,87330.32680405141,85267.13428797064,79855.46944638986,95607.03430671246,85047.77025572339,79445.41259587162,78235.13359810393,79549.97141724406,101108.3207314875,91026.56853658735,76295.74053645127,97458.94995759387,71632.70478360468,0,0,0,0,[120][M+2]-,,5,Mx,Negative
1163,635.1209520764305,450.94696044921875,31223.8112895313,33613.743316155334,37514.77571040259,17194.69832263195,31199.948067792742,43381.08634935855,39582.38844709429,45763.10812100159,38834.344930984196,14879.95738922909,37442.41405025748,32627.330291472157,42274.63412659589,29087.0233180491,28140.29392514205,37019.61416645257,30625.479352833852,24984.445083447346,17046.648612921425,33240.70528870278,0,0,0,0,,[M-H]- 636.129,19,Mx,Negative
1164,635.3559836800428,68.91081619262695,722073.6038128159,461941.95162790787,522496.66965605685,575709.7633195003,715687.8099508715,563518.4838452566,962039.8332671082,1036685.9937156363,919745.3854599498,692901.4383886589,1005297.4057589719,918149.3883286382,516985.0660882841,178896.1873786704,620043.1576348774,868772.7142846553,723669.8053941267,596240.3760621427,783577.9477348565,896807.3183412834,0,0,0,0,[121][M]-,,25,Mx,Negative
1165,636.0733982242602,351.34661865234375,5723.340863831299,5148.757422026352,7834.0941565340345,0,3134.8098412859986,6397.867824729067,6487.04693165474,6881.81337090204,6855.235798910599,5430.493297372647,3295.0988986963057,0,6482.632161772482,6611.91899329524,5717.572898062336,7147.419243781586,0,4534.6323792645135,7250.8455318333135,0,0,0,0,0,,[M+Cl]- 601.105,66,Mx,Negative
1166,636.3592606617283,68.60128021240234,257490.4564260918,171941.72250228852,187345.3384007605,210505.58557106135,262166.89686982863,205165.53527517483,347057.29455177847,362611.10959342145,328619.9673124047,243425.78698352614,360952.70971206285,324791.73284737644,188117.0734976585,71785.70818738533,219703.6553740688,313231.71628227027,266478.99052455777,215474.98979614748,286526.9201770743,319359.77802716655,0,0,0,0,[121][M+1]-,,25,Mx,Negative
1167,637.0808161497564,345.5206298828125,26806.872309417206,38863.51437677189,44931.714951674905,50813.17437993574,51532.360854159546,49476.4648376076,67622.84771333718,72264.81515588847,50519.05026756131,48520.2231838756,57601.435866343265,36461.39229907371,56217.764047592456,29421.500646190434,17695.46330308095,21199.65061792284,16043.145665616283,15309.364417804309,18811.55867525056,53160.07941751025,0,0,0,0,[122][M]-,[M-H]- 638.084,5,Mx,Negative
1168,637.1578172368817,368.8804367675781,105044.4024298647,105236.1999380985,75485.71368152932,74297.34765629991,0,83008.78094819112,62399.27441911389,80439.04429728146,111260.54691483137,68133.00286839876,57769.72005976296,59033.713099059074,77340.34991770361,71581.93577033796,0,70830.65066704113,86433.86113378196,0,79793.56365490303,69815.2017202114,25080.94879860461,0,0,0,,,730,Mx,Negative
1169,637.1579342653052,24.510791778564453,29654.429630699007,22268.76872432817,52337.72832139557,0,15621.822761948315,52277.151375035355,21495.969143111048,44648.22936155814,40767.45265023041,31845.858368409536,20820.175347543256,13619.010665936063,0,42900.96825182923,31289.477682788136,36952.67591658813,0,33239.62851259578,5097.827670489307,19941.0074126314,30547.952204967827,83244.247442715,53228.68826093379,44745.074290719414,,,799,Mx,Negative
1170,637.1573158359653,577.0166320800781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,997.5563620711755,0,73586.28727430204,0,,,654,Mx,Negative
1171,637.3614026938662,68.27357482910156,68058.98229044981,42134.7715874101,51785.51507900139,49069.93649933803,68546.3508529185,48386.81768087641,88083.09988788067,88122.2251889042,83197.2641961362,58754.1970758702,87792.83950727878,80308.84959262089,47450.75245755377,19108.127924205535,58383.110268246906,75727.4530703138,68384.83107232473,57445.79816388098,71008.2463985277,79684.68700387921,0,0,0,0,[121][M+2]-,,25,Mx,Negative
1172,638.0082797897346,496.18788146972656,165538.8705152771,171827.28222457663,169398.61098648523,161292.74647466224,158982.10943391512,169319.54946225695,212154.5739607591,174096.169418324,251277.42943619788,177681.9892426629,193146.29700201334,157086.93691437496,150643.55881179348,157484.65062758126,209656.59690988148,175064.05764120907,197634.72558816965,222608.34622314872,141355.62731702588,186070.33707928628,0,0,0,0,[123][M]-,[M-H]- 639.014,7,Mx,Negative
1173,638.0073383427364,609.0729064941406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214524.16059746008,193729.20937421516,[124][M]-,,402,Mx,Negative
