FeatureID,mzmed,rtmed,Polarity,L1_mean,L2_mean,L3_mean,L4_mean,L5_mean,L6_mean,L7_mean,L8_mean,L9_mean,NL1_mean,NL10_mean,NL11_mean,NL2_mean,NL3_mean,NL4_mean,NL5_mean,NL6_mean,NL7_mean,NL8_mean,NL9_mean
7121,765.540152,10.71,Positive,26269,30848,23819,26367,20163,0,0,23618,0,26778,0,33077,31052,27280,35590,34556,0,0,40697,26975
7124,765.560626,9.69,Positive,96332,0,133643,85876,0,95683,0,115388,162122,19346,0,26082,76399,11723,30265,15652,11832,0,18030,0
7125,765.575487,13.49,Positive,0,0,0,0,0,0,0,0,0,23861,0,0,0,0,0,0,0,0,26088,0
7126,765.598392,13.92,Positive,71485,155399,160466,39934,140870,48534,159906,40774,27708,9470,10756,25539,80717,0,30400,12909,8608,17469,7085,7872
7128,765.606514,9.12,Positive,59658,78540,63999,77962,44793,66916,69105,55570,46083,0,0,44246,53761,0,54474,79096,0,50019,75884,62629
7129,765.640831,12.06,Positive,67238,108151,38691,47553,78180,29869,71730,27133,26989,90227,65054,144884,118261,79233,132128,67799,70364,107592,43510,95178
7130,765.668557,13.05,Positive,6404,6782,6681,6896,6150,0,6099,0,6834,7671,6420,5048,0,7080,6752,5949,6259,6243,7039,7035
7131,765.678288,14.42,Positive,0,0,920211,0,0,357258,1072027,0,0,31410,0,0,0,0,0,0,0,0,0,0
7132,765.678372,15.12,Positive,0,0,0,0,0,0,0,1477649,0,0,131194,0,0,48668,490219,348311,0,0,137412,0
7133,766.072022,9.69,Positive,25658,26381,10319,30563,25158,16600,15408,18068,18649,65813,38481,25185,33241,47861,39103,14737,45520,38160,13658,51065
7134,766.162489,9.8,Positive,43055,36044,64398,41760,34075,40420,37247,23875,46326,12675,5734,25691,49167,6649,21557,30599,7637,15637,0,7727
7135,766.314339,16.27,Positive,14901,0,32246,14818,18426,17647,28230,7643,8672,0,2672,4301,8177,0,3748,3726,0,4397,0,0
7136,766.385821,8.01,Positive,15019,15507,5214,16739,7874,8395,7520,8764,13169,20101,15383,9208,18071,29873,21809,0,14604,13496,3407,14881
7137,766.438364,5.65,Positive,13440,0,10844,11080,0,0,0,12791,0,11530,0,6966,17162,10140,10240,6921,0,8626,0,0
7140,766.454586,4.57,Positive,0,4753,3830,5135,4189,0,4136,6108,5239,3419,4337,5539,5538,4188,5094,8422,4615,0,8115,0
7139,766.456614,1.05,Positive,18046,0,0,8413,0,0,0,0,0,0,0,0,13402,0,0,0,0,0,0,0
7138,766.457742,11.18,Positive,7277,9238,5597,10148,4920,7346,8657,9952,13191,0,8397,7763,10111,9803,9901,7953,7139,8256,7215,7699
7141,766.470635,12.58,Positive,14802,10875,7442,8274,6201,6547,6059,6143,8999,10546,5236,5291,12290,9558,8907,7286,5092,4602,4869,4483
7142,766.471547,11.61,Positive,3213,0,0,0,0,0,3085,0,0,0,4345,4050,0,4912,4573,4380,3559,3527,0,3764
7149,766.529872,20.22,Positive,15062,0,0,0,12984,12881,11710,0,0,0,11109,14433,0,0,15500,13987,13182,14630,15885,0
7148,766.539266,8.87,Positive,2374396,2808395,5381088,1913535,2584846,3025617,2955070,2373365,2186907,0,189191,777955,2084722,0,0,0,253594,0,0,321518
7150,766.545984,7.54,Positive,0,0,0,0,0,0,0,180281,175864,157981,121736,0,0,150047,165298,146673,125410,139522,153869,156576
7151,766.556489,8.02,Positive,76061,60263,164434,45273,47982,85593,67593,0,0,18473,7105,60107,44997,0,34864,149350,9343,28128,195602,0
7152,766.571838,9.22,Positive,1204931,1169883,1623510,1041946,1036791,988468,969674,1075764,2231435,439486,254609,764127,1197881,275172,656577,471000,443728,553522,520279,451820
7153,766.572043,9.71,Positive,175725,178092,0,0,0,0,0,0,0,118344,67993,115062,161833,0,120835,0,87899,100504,0,82237
7154,766.601887,13.92,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8187,0,0,0,0
7155,766.608325,10.91,Positive,80891,79238,131906,71748,66966,63778,91461,95707,143129,0,0,14430,20560,0,0,8924,6126,11840,15354,6671
7156,766.650684,11.92,Positive,0,17757,0,38003,74201,10357,0,0,0,0,63970,0,103614,45442,119058,51216,0,0,0,97281
7157,766.654833,12.8,Positive,128998,227429,105458,78598,147840,65709,161390,56827,65511,293305,215187,530974,348546,249332,404111,192905,258890,503533,107925,305124
7158,766.675199,9.52,Positive,35343,39531,43648,38851,28794,33227,38743,39159,35938,30882,22750,35279,38659,29277,36735,33997,27205,31035,39215,31548
7161,766.680433,14.41,Positive,0,0,0,0,0,0,315311,0,0,0,13731,0,0,0,53133,38157,16512,31949,15107,12833
7159,766.687398,20.45,Positive,11131,15690,16819,10521,13083,11884,15058,12481,8975,8408,8344,8938,10781,7149,10138,11042,8816,9221,6194,8339
7160,766.687985,15.07,Positive,1626478,0,4487539,1198844,3875433,2048387,4950127,0,1006783,74948,104120,0,695823,0,270028,279589,103704,254057,99316,76062
7162,766.69108,15.72,Positive,8935965,23115335,24122618,5194091,19957726,7946185,24607201,6167049,3704143,321774,333907,1853447,2885658,160971,818530,871417,280655,938718,231636,189527
7163,766.761006,17.12,Positive,11484,12511,17386,9932,6810,12220,17040,8297,0,4757,3276,6304,0,6421,0,3311,4436,5963,3968,4172
7164,767.074858,9.69,Positive,7842,18736,0,0,0,0,0,10902,0,0,0,0,0,0,0,0,0,0,0,0
7165,767.368829,6.2,Positive,6392,6419,5331,6233,4884,6022,5589,6926,10493,4962,5444,5300,8352,9322,7741,4916,4935,5407,4304,5479
7166,767.369133,6.97,Positive,6996,7122,3414,4857,3098,0,3449,3852,5173,4694,3054,0,7241,0,5561,3459,3510,3678,3044,3120
7167,767.406235,8.0,Positive,110543,137678,67973,135867,98004,110924,117450,135275,211177,98824,134423,120254,165502,176987,164914,111424,112470,146810,93522,137252
7168,767.406577,8.98,Positive,170589,152093,70871,129245,78960,78381,78899,92375,157006,125645,99644,93939,176224,175362,160510,101140,137764,102201,120169,90819
7169,767.438882,12.04,Positive,0,0,0,0,0,8802,0,10201,0,7083,10243,9066,0,0,11097,9240,9529,9398,8579,10108
7170,767.441915,13.42,Positive,28765,31289,40940,48539,24317,32870,29792,23127,36299,34442,28891,30102,47859,34432,50214,41913,28537,27815,34740,27014
7171,767.442466,12.52,Positive,19584,21202,18697,25139,18041,22086,22222,21547,0,16963,22520,17877,0,26653,22390,18638,17874,18510,16405,18818
7177,767.541079,8.87,Positive,0,0,0,0,0,0,0,0,0,154424,0,0,0,93480,295397,247336,0,211529,250564,0
7178,767.561541,8.02,Positive,0,0,0,0,0,0,0,30159,0,13488,4157,0,0,0,0,0,9131,16679,0,8477
7180,767.58031,5.69,Positive,0,0,0,0,0,0,0,28932,0,18444,0,0,0,0,0,0,0,0,0,0
7181,767.58992,6.38,Positive,0,35261,32691,35539,23753,27023,32922,34450,35496,41736,33757,39492,37228,40369,42068,25109,37073,45075,21242,33449
7183,767.602355,10.07,Positive,0,0,0,0,0,0,0,65995,0,0,0,0,0,0,74416,0,0,0,0,0
7182,767.615387,14.53,Positive,500251,1273103,858608,296871,1081240,337550,1144479,278575,165176,48176,37188,108764,365602,25558,137856,67012,37618,78558,30058,33287
7184,767.627161,9.54,Positive,169484,205202,206156,187724,135674,162658,187013,201524,206586,172945,145258,159152,215609,157128,199356,169970,142674,183400,168648,166840
7185,767.627256,9.81,Positive,93960,115268,120018,116523,97383,92880,102865,110559,103172,96609,80382,93414,112621,85309,110541,0,80099,96428,96862,89142
7187,767.65491,11.91,Positive,0,0,0,0,0,0,39218,0,0,26804,0,59765,25380,0,32495,0,26864,48852,0,0
7186,767.656374,12.79,Positive,82628,139783,68579,51577,90635,41733,103774,37673,42422,0,129964,0,218652,0,245811,121581,151142,0,69570,0
7189,767.690514,20.45,Positive,0,9489,0,6128,8081,0,0,0,5742,5651,5299,5709,6661,0,6113,0,0,5413,5482,0
7191,767.692298,15.05,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,20594,0,0,0,0,0,0
7190,767.693638,15.71,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197081,0,170258,0
7192,767.72466,13.98,Positive,4258,3563,0,4080,2949,0,2828,3935,9290,3444,4323,5814,3825,3809,4211,2658,4675,3439,2870,4344
7193,768.04338,8.91,Positive,11483,15805,4356,9226,17641,7956,10247,13947,8150,11154,0,6674,0,0,3911,0,4812,9831,0,4430
7194,768.06766,1.96,Positive,5753,3630,0,3441,0,3555,4544,4030,6201,0,3291,3864,0,3484,4821,0,3291,3415,0,3353
7195,768.076894,9.71,Positive,0,5737,0,6283,7447,0,5250,0,0,0,0,5712,6325,2912,7768,5740,7818,0,3630,0
7197,768.409067,8.98,Positive,0,0,50460,0,51352,46278,57559,54386,0,0,0,59760,0,0,0,0,0,0,0,0
7198,768.40927,7.99,Positive,0,0,20379,0,27661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7199,768.424508,12.57,Positive,193770,136427,73488,122429,69538,84177,63418,67817,78641,120285,93529,69043,175088,186550,119859,89685,92760,69782,64865,80094
7200,768.445101,13.43,Positive,0,0,0,0,0,0,0,13505,0,0,0,0,14450,0,0,0,0,0,0,0
7201,768.49354,7.93,Positive,0,0,0,0,0,0,0,0,0,0,0,12799,17563,0,6876,0,0,9111,0,0
7203,768.537317,0.85,Positive,0,0,170717,164628,101234,116677,136510,162770,0,140935,0,0,0,0,139358,146528,0,124577,0,0
7205,768.554971,9.8,Positive,6448486,7161140,12555794,5961403,6205497,8068291,6922090,6569606,6270044,1556295,845127,3647492,7293159,936237,3166573,4694836,1114586,2593995,3558377,1337836
7207,768.583214,5.68,Positive,0,0,0,0,14977,12609,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7206,768.587881,9.52,Positive,1827692,1688621,2116823,1568965,1588268,1387676,1736240,2186898,4078643,429725,162789,649327,1067958,182072,478368,236560,326790,547738,311851,335044
7209,768.592994,6.38,Positive,0,20894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26501,6461,0
7210,768.618442,14.53,Positive,0,0,0,0,0,0,0,0,0,0,21562,0,0,0,0,0,0,0,0,19407
7211,768.634654,12.34,Positive,33683,113483,44885,40926,77396,36866,85254,28411,18262,44395,41161,60595,48039,25397,44577,16063,32694,60867,5764,25272
7213,768.666656,12.73,Positive,64293,106354,70953,52502,92658,51455,138366,56186,52068,105183,158586,277814,216120,104998,244031,147067,176371,199529,82269,168258
7212,768.669636,13.57,Positive,81802,88512,72314,63952,69522,45676,88690,66850,64522,96011,75936,98563,160762,76163,145763,78277,96210,109477,55080,86171
7216,768.695976,15.06,Positive,0,0,0,0,0,0,0,0,0,0,17523,47258,0,0,0,0,0,0,14646,12028
7215,768.700912,15.69,Positive,1502254,0,3935577,0,3213841,1543936,4141227,0,913390,93245,132679,286062,448066,74636,0,208596,113178,218598,91141,93150
7214,768.703487,20.48,Positive,18802,20094,20424,18758,17537,17267,19243,17034,16955,17546,14872,15101,15935,16102,16164,16401,14756,16994,15409,13780
7220,768.723829,13.98,Positive,3415,3946,3006,3899,3099,3152,3153,3324,9691,3331,3882,6033,3677,3028,4017,3038,4689,3410,0,4305
7221,768.790954,17.25,Positive,13508,16468,15336,13184,9055,10707,11594,13070,16013,11207,8143,10450,12236,10568,10583,9794,8054,9902,12859,10541
7222,769.411023,8.95,Positive,40803,52112,0,45424,0,0,0,34593,52370,26689,0,0,59623,53180,47702,0,0,29686,25324,22845
7226,769.418236,10.84,Positive,10223,10497,5027,8085,7689,8239,7269,0,11820,6850,8635,8080,10946,10221,9853,6381,7628,7558,6844,7211
7225,769.418932,7.83,Positive,26872,21396,13804,25050,24415,23446,29710,24555,53675,15705,22932,19846,35979,26381,30221,21766,18358,25735,24106,21043
7227,769.421911,13.03,Positive,11531,9803,0,8517,6119,0,0,5966,7758,8744,6369,5451,12255,10036,8289,7155,0,0,4605,0
7228,769.443931,13.43,Positive,0,5639,5740,0,4811,5721,4871,4257,5298,6057,5079,0,0,6266,6743,5214,5145,4004,4062,4515
7229,769.498637,7.34,Positive,13013,0,22919,0,0,11711,11415,0,0,6265,0,12269,9711,0,6461,11906,0,0,25553,0
7230,769.544882,5.37,Positive,41338,31477,22633,28132,13401,19024,26748,34326,18264,17567,21782,22651,18297,20493,39519,10940,24350,33940,0,20087
7232,769.571397,14.13,Positive,12133,19133,20032,11839,17567,10602,20698,11763,9632,0,0,0,16856,0,10326,0,0,0,0,0
7234,769.586632,1.05,Positive,82464,56436,0,46318,66635,0,46229,48031,0,0,33581,64184,0,0,0,0,0,44685,57560,45084
7237,769.593527,12.09,Positive,67541,100227,34047,57132,71061,27613,59726,0,0,112053,94186,154287,132224,108264,159984,82119,108319,126146,49946,137168
7240,769.597686,14.89,Positive,11465,0,0,0,0,5799,0,0,0,13140,10021,7940,7635,12721,10167,13082,12752,10393,12910,9366
7239,769.60566,7.05,Positive,26394,31792,30125,41058,20381,37725,39388,32550,30271,55892,41065,36344,26542,50904,60039,43451,46810,69740,0,32580
7241,769.621147,14.53,Positive,78455,0,0,47387,0,51720,0,46697,28057,9505,0,17950,60755,0,0,0,0,0,0,0
7242,769.631047,15.12,Positive,2274486,3906518,3081600,1581117,3277497,1786522,3340836,1438638,948416,151740,132309,407908,825503,73933,344185,243892,125484,301703,84513,97461
7243,769.63303,12.31,Positive,36301,56510,36341,35143,65153,28069,55908,14986,12304,43689,21590,39486,0,34202,21567,0,37788,28819,0,36416
7244,769.672346,13.57,Positive,0,0,0,0,0,0,54593,0,0,0,0,0,0,0,0,0,0,0,0,0
7248,769.705721,15.68,Positive,0,0,0,299945,823589,460403,1056946,312433,0,0,0,88464,120032,0,68061,0,0,0,0,0
