FeatureID,mzmed,rtmed,Polarity,L1_mean,L2_mean,L3_mean,L4_mean,L5_mean,L6_mean,L7_mean,L8_mean,L9_mean,NL1_mean,NL10_mean,NL11_mean,NL2_mean,NL3_mean,NL4_mean,NL5_mean,NL6_mean,NL7_mean,NL8_mean,NL9_mean
680,454.351171,1.42,Positive,58995,88668,100743,94373,0,70494,63735,0,72258,78388,0,0,92169,160342,103394,104552,122960,64074,111755,43955
682,455.171226,10.55,Positive,2856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,455.17168,11.31,Positive,25331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,455.17188,12.01,Positive,29642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,455.353833,1.41,Positive,0,12688,0,0,12056,0,19286,12519,0,0,15562,12997,0,0,0,0,0,0,0,0
686,457.069454,3.84,Positive,12824,0,0,0,23565,0,0,0,0,0,0,0,0,12700,14252,12640,12340,11842,11559,0
687,457.112059,5.09,Positive,17028,14162,14081,13925,16629,8189,8436,8774,14528,9628,9250,17138,14632,13133,13726,8025,5703,8282,12488,10307
688,457.326991,0.7,Positive,10695,0,0,0,8347,3101,15073,0,10576,0,33827,11700,0,0,0,13910,0,22661,16899,14999
689,457.967038,5.72,Positive,7605,8653,7651,9213,7981,7525,8349,7384,7499,9760,8627,9099,7905,7791,8562,9550,8735,9185,8261,8279
694,462.202748,10.28,Positive,76315,76099,69793,104784,180853,80093,123360,120286,115024,54591,56897,67217,47514,22225,26511,45600,26470,17449,15683,60968
695,462.982083,5.37,Positive,7507,5270,5932,5206,10356,6650,7274,7589,7261,6071,5796,7381,6016,3129,3515,6160,3890,3559,4304,6174
696,463.129105,5.02,Positive,0,10868,12983,8864,0,8755,0,6780,11340,15439,7274,7226,11154,12690,5867,0,0,0,9871,8025
698,463.185761,6.4,Positive,5101,7606,8479,7160,10243,10797,12222,18498,9815,6029,7433,5980,10229,4578,0,0,0,0,0,9913
700,463.976932,5.37,Positive,17605,12860,12441,10828,22322,13924,15388,15300,14763,11720,12685,18779,11979,0,0,12446,0,0,0,12257
701,464.054897,11.25,Positive,0,0,0,0,0,7291,0,0,0,0,0,0,19708,0,0,0,0,0,0,0
702,464.078396,8.24,Positive,0,42287,67981,40959,20243,53808,73189,111888,80256,50226,57609,13508,71454,0,0,0,0,0,0,106697
704,464.200613,10.23,Positive,9184,7932,8548,11491,19926,8890,13336,12556,12330,5567,5689,8321,5804,0,0,0,0,0,0,7325
707,467.345493,0.87,Positive,0,0,0,0,21592,0,29418,33079,29120,41118,34502,0,0,33996,35023,0,29677,0,0,37250
706,467.347414,1.39,Positive,184464,232854,273628,262492,72906,234345,200155,180405,212999,219935,200959,165770,277051,362113,223418,213450,271881,208620,241380,157589
708,468.349447,1.38,Positive,56802,0,0,0,24431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,468.967202,5.7,Positive,0,0,4379,3844,0,4081,0,0,0,4711,3947,3755,4450,4099,0,3792,5178,4385,4349,4288
710,469.209707,5.37,Positive,0,0,0,0,0,0,18070,14875,0,0,0,0,0,0,0,11010,0,0,0,0
711,469.32758,1.23,Positive,5223,8843,0,7079,4432,6391,7956,11789,9870,11735,14313,6785,7833,5569,0,12171,10369,0,8001,8831
712,469.348886,1.41,Positive,4930,0,11455,10101,0,6756,5473,5445,6241,5397,5781,5979,10286,12384,6282,0,0,7152,7754,6268
713,470.804691,5.37,Positive,8759,18052,15646,17257,15367,19372,26115,26896,23279,18680,18582,13321,17698,5957,4724,11770,4563,0,5364,22632
714,471.158107,8.05,Positive,370572,356233,333630,403245,1099911,404127,572529,685179,392246,475709,521362,551118,371494,173228,209304,337055,209435,213234,278483,654332
715,472.15957,8.05,Positive,0,0,0,0,179670,66121,90601,107298,0,0,80970,0,0,0,0,0,0,0,0,105510
716,472.80153,5.36,Positive,4580,9188,7484,9008,5864,9059,12047,11902,11199,9269,8942,6040,8672,0,0,6192,3074,0,0,10762
718,473.156032,8.04,Positive,35331,33026,30641,37845,97402,35549,49543,55376,34511,44629,43869,53390,33246,17876,0,31269,20116,21011,25421,56713
719,473.238394,1.09,Positive,0,20339,20855,15676,0,11766,11767,12277,9094,23337,11798,15269,0,19015,26337,0,24458,22428,21828,20071
720,474.156997,8.02,Positive,0,0,0,5130,15336,5261,0,0,0,7312,0,0,0,0,0,0,0,0,3885,0
722,478.123615,5.63,Positive,7301,8175,11757,13108,0,11859,14266,13283,12112,12345,12506,8715,15095,7203,0,0,0,0,0,13191
723,478.158345,1.54,Positive,0,8557,9159,9485,0,7837,10185,11495,9196,7994,9459,10323,11498,8766,0,0,0,0,0,11456
724,479.106983,6.48,Positive,0,3450,2456,4316,0,2476,5389,3791,4336,3002,3779,0,3597,0,3307,3560,0,0,3467,3762
727,482.345637,4.77,Positive,0,13819,15176,13737,11156,16339,26897,26453,28016,10836,15873,9869,15495,0,0,0,0,0,0,15565
729,486.035958,8.72,Positive,264887,0,399180,433859,174936,472720,350607,411127,6045,452162,115442,262648,116534,397711,116046,346250,321560,0,111625,453750
731,487.152232,5.45,Positive,11065,5329,5146,5670,9625,5198,5447,4639,5208,5319,5225,12734,5901,6942,0,5933,5710,10487,5758,5520
732,487.177177,1.87,Positive,41954,9013,0,18822,0,13045,74222,53436,35395,27720,62485,142134,14351,0,39420,73141,36242,21008,40625,97754
733,488.179049,1.86,Positive,0,0,0,0,0,0,0,0,0,0,0,24538,0,0,0,11685,0,0,0,0
735,489.21252,1.09,Positive,9876,0,0,0,0,0,0,0,0,0,0,0,10567,0,0,11475,0,0,0,0
736,489.231145,1.52,Positive,6530,6387,0,5239,0,0,0,0,3599,6666,0,0,0,4565,6431,6363,0,6841,7780,0
737,491.265777,0.85,Positive,29557,0,14646,17095,15286,19732,18530,11379,16545,17375,18892,16638,13261,16149,20202,18823,17166,30460,15789,21211
738,493.397893,0.7,Positive,5098,0,0,6345,4378,0,15590,0,9869,3091,16477,7050,0,0,8914,7447,0,8825,0,6659
739,493.996916,5.37,Positive,4375,5686,5679,6797,6638,6154,7975,7547,6900,6498,6704,6811,6889,0,0,3985,0,0,0,7887
740,494.09726,5.55,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4948,0,0,0,0,0
742,496.338455,0.82,Positive,87730,0,0,51838,0,85397,249207,0,308877,15080,195994,0,23867,79515,0,0,0,0,59162,82606
743,496.956864,5.76,Positive,9375,8759,7362,10227,6322,6975,8191,6719,7404,10233,9016,9474,6707,8123,11149,8897,9346,10109,8362,8211
744,497.063148,5.72,Positive,20896,15003,14483,14934,22581,14614,14998,13749,15088,15323,15635,22705,14917,14372,15278,16170,16232,20425,15085,14534
745,497.162776,14.28,Positive,0,0,0,15047,15028,15708,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746,497.966003,5.73,Positive,8128,7639,6478,8660,6376,5805,7282,5527,4877,8932,5963,7710,5694,6814,9437,7483,8289,8598,7010,6924
747,498.058871,5.73,Positive,13902,9493,0,10047,15330,8435,8898,9168,9501,10511,9059,14755,10111,9676,10236,10853,11414,12490,10592,9845
748,498.953552,5.75,Positive,0,4631,0,5162,0,0,3932,3581,4267,0,4719,0,3652,3507,0,4701,0,0,4329,4453
749,499.142417,3.13,Positive,14488,27113,26213,29769,12392,30047,38198,35008,31189,31445,33155,23936,34982,19988,11600,13428,10599,8018,12044,31501
750,500.104936,5.73,Positive,0,0,0,0,9950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,500.257935,0.92,Positive,24503,0,28528,22815,5146,21975,19956,17555,10115,32085,23926,18679,19980,26959,36206,15909,28655,28260,24196,26586
752,500.989075,5.72,Positive,4760,0,5882,5031,0,5185,5714,5076,5180,5274,5121,5088,5283,5288,4669,6099,5589,5309,5644,5267
753,501.06615,3.11,Positive,84802,158261,150659,171778,0,215030,296182,362133,234113,163312,200655,119987,226666,80690,28759,45964,25969,29366,33183,233423
755,502.066934,3.11,Positive,0,17041,0,19940,0,23507,30943,38860,0,18381,22511,0,25208,9774,0,0,0,0,0,25770
756,503.061836,3.11,Positive,13382,28890,26390,31537,20323,35886,48335,60145,40640,28838,34655,21947,39379,14306,5320,0,4622,5051,0,39784
757,503.146222,6.65,Positive,6543,6761,6807,5901,8966,8293,10029,12449,10211,9864,10039,0,3424,0,0,3953,0,0,0,9455
758,503.212325,0.82,Positive,41626,0,0,20523,12348,11715,0,0,0,0,21036,17706,15624,0,0,27069,0,43695,28337,21202
759,505.232927,7.87,Positive,13081,9638,10021,18536,11426,11672,8666,10178,12283,10371,8701,19096,0,0,5384,0,9149,5866,0,8700
761,508.360962,3.44,Positive,16668,9862,9768,13122,0,9564,15697,12937,21225,6918,8505,14764,17396,0,0,8071,12143,0,0,8857
764,510.071925,5.51,Positive,12036,20416,22357,27597,20602,26341,42564,38496,28006,27711,28721,15201,28647,10587,6448,9023,4682,5291,5849,29977
765,510.377134,2.97,Positive,0,43143,25169,56370,0,24258,65909,58623,52712,34321,21789,15109,37860,37972,26093,48549,0,0,37372,20334
766,511.073418,5.52,Positive,0,0,0,0,7669,0,0,6501,0,4826,0,0,0,0,0,0,0,0,0,0
767,511.379804,2.97,Positive,0,0,0,9652,0,0,0,0,0,0,0,0,6579,0,0,0,0,0,6664,7255
768,512.069687,5.51,Positive,0,4639,5589,6620,5589,6418,9305,8522,6549,6622,6806,4081,6944,0,0,0,0,0,0,7078
769,512.17253,1.71,Positive,21886,12676,9930,19356,0,16505,52471,43666,29339,24468,47197,65504,21136,0,18162,26618,18237,13558,19177,53158
772,513.409501,5.71,Positive,9863,10457,9655,10950,10076,8847,11693,9022,10604,10666,12053,10312,9723,9086,10984,12735,11900,9213,11001,8562
773,514.196979,7.37,Positive,9469,12145,10826,11757,0,9782,9918,11082,7787,7264,7713,20156,15731,13277,0,7630,4629,8580,5140,9045
775,514.373916,2.96,Positive,8836,8967,5341,7869,0,0,4649,6777,8343,0,11059,0,10903,5326,0,6384,11774,0,0,0
778,515.346947,0.9,Positive,11449,0,0,15095,17375,22032,25207,29851,17693,9438,0,14841,22316,0,0,0,0,0,0,11787
779,515.387802,2.97,Positive,0,21748,17964,33232,0,16196,32178,19685,20231,28404,31603,11003,21874,17447,27911,19708,0,10692,33479,14165
782,516.348896,0.91,Positive,0,0,5734,0,0,7635,0,11236,7109,0,0,5154,9047,3621,0,0,0,0,0,5699
783,516.392414,2.98,Positive,0,1112009,660306,1231514,0,599970,1193517,943739,762715,1099659,637292,415143,745508,655657,0,753453,0,0,703525,511676
784,516.392551,3.23,Positive,762852,0,560619,0,227493,0,0,0,470457,0,561549,397423,0,847127,681788,592894,938048,932953,618887,217183
786,517.234906,0.92,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,4107,6689,3112,0,0,0,0
788,517.395722,3.23,Positive,0,0,0,0,0,0,0,0,74983,0,0,0,0,0,0,0,0,0,0,0
787,517.395898,2.98,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,336283,0,0,0,0,0,0
789,517.515431,5.72,Positive,9265,6020,5797,5602,8814,5503,5117,4951,5778,4734,6142,9132,5094,6206,6235,5521,6678,8816,6023,5705
790,518.041375,5.81,Positive,5957,2552,0,4398,6211,0,3387,3247,3566,0,0,7499,3782,0,0,0,4962,11256,3194,0
791,518.180564,7.4,Positive,7173,9173,8613,10890,16626,9995,7847,0,8259,4669,6630,7389,9876,0,0,0,0,0,0,5205
793,518.313062,3.83,Positive,13387,0,20695,0,16614,21098,41615,36820,39548,0,30683,20351,28754,0,7739,12081,9195,0,8713,24506
794,518.313685,3.43,Positive,0,78130,0,92734,0,84661,140161,137918,137951,69351,113801,0,122497,0,0,0,0,0,0,75652
792,518.314082,3.11,Positive,52496,80242,92140,88891,70393,77049,136163,127268,146615,63874,116255,68452,112532,67645,39819,60218,48370,36131,49576,74739
795,518.397195,2.98,Positive,20408,18700,0,19659,0,15291,22068,16967,0,21431,18182,11987,19411,27356,16655,0,0,11151,0,0
800,519.143968,20.96,Positive,0,0,0,0,0,6117,8915,0,0,9105,0,5220,0,0,5611,0,10551,8140,0,7742
801,519.144033,19.87,Positive,0,0,8662,0,4450,10065,0,0,7617,7370,2093,0,4880,0,8210,0,0,0,0,0
797,519.144045,20.24,Positive,0,0,0,18229,6801,12987,5031,0,0,8067,10098,0,7120,0,14912,0,0,5959,5796,0
798,519.144165,20.62,Positive,0,0,0,6821,0,0,0,0,8775,4350,0,9907,0,0,5127,0,6955,7710,0,8618
803,519.144313,21.68,Positive,8155,0,0,0,8411,0,0,0,0,0,0,9031,0,0,0,8603,6674,2330,0,5672
802,519.144413,19.58,Positive,0,0,8025,5162,2231,7597,0,0,0,0,0,0,12624,0,0,0,9343,5726,12589,0
799,519.144578,21.31,Positive,11465,0,0,0,0,6462,0,0,0,6698,0,3984,9508,0,10180,7061,4056,0,5573,3474
806,519.315913,3.83,Positive,0,6642,0,7310,0,0,0,0,0,0,0,0,0,4359,0,0,0,0,0,0
805,519.316202,3.43,Positive,0,0,0,0,13459,0,0,0,0,0,0,13956,0,17454,0,15925,0,0,10219,0
807,520.023502,5.82,Positive,10158,6817,5611,2366,0,0,4939,0,2715,2879,2017,8215,5923,0,7063,8218,7660,9839,6200,4213
808,520.050836,5.71,Positive,0,5758,0,6967,7134,7031,10192,9091,6986,8868,7336,0,0,0,0,0,0,0,0,7676
810,520.314698,3.11,Positive,5494,6969,7352,8409,6913,7242,11577,10684,11250,6080,9598,0,9290,0,0,5227,0,3380,4941,7222
811,520.336453,0.81,Positive,0,0,5563,54605,0,0,45829,109613,0,17916,60806,29303,20631,0,0,15253,0,0,0,32988
812,520.506883,0.71,Positive,0,0,11248,0,14909,0,28699,0,14145,0,7033,6947,4236,0,3935,2728,0,2442,0,4603
815,523.045884,3.42,Positive,8575,14046,13056,16892,0,15313,14699,13147,15466,16611,15002,11018,16247,10405,4416,6821,0,0,0,0
814,523.04612,3.11,Positive,0,0,0,0,91171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817,524.392969,2.06,Positive,0,28376,40051,53162,0,34380,0,106360,0,20808,34542,19019,28915,12155,9435,0,0,5467,0,0
816,524.393258,2.28,Positive,61475,51079,62760,89197,0,52283,275580,169826,279701,35036,59012,39198,50472,20866,17152,56365,39453,8376,27194,69743
818,525.194517,0.99,Positive,0,16937,22706,0,0,0,12515,17882,21648,12869,0,0,0,22554,20189,0,24169,0,0,0
819,525.283628,5.15,Positive,0,11436,10816,14072,7310,19126,31765,36722,24554,0,16422,0,22840,0,0,0,0,0,0,29035
820,525.396424,2.26,Positive,11181,0,0,0,0,0,0,0,0,0,27823,19723,24878,0,0,25385,7298,0,0,0
822,527.488729,5.71,Positive,7808,7929,6607,8127,7815,6532,7371,6009,6758,8933,8000,7834,7167,7283,8431,8477,8839,8262,7330,7374
823,528.213287,7.04,Positive,19442,25737,12215,24257,0,29576,59282,50346,51979,32560,27745,47803,28291,11283,9676,45529,19413,16962,17334,39700
824,528.35116,1.11,Positive,6167,13403,12489,12592,21324,16171,14355,14077,22699,0,9116,7246,18451,5712,0,0,0,0,0,11210
825,528.847079,5.37,Positive,36549,108565,93340,90792,100572,142814,265712,353953,205190,107863,127464,69082,118184,14039,8868,57380,0,2471,13792,169903
826,528.896805,8.29,Positive,0,113550,99410,143796,0,104558,132401,109126,134092,147926,111374,0,108802,109137,133255,96045,118700,90220,112991,137868
827,529.011925,5.71,Positive,3967,3550,4791,0,6161,5159,0,5202,3405,0,5967,0,5603,0,0,3612,0,0,0,5181
829,529.338212,1.27,Positive,0,0,0,0,214720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,529.849735,5.36,Positive,3346,8492,7199,7456,8835,11561,22298,29733,17467,9041,10291,5394,9158,0,0,4934,0,0,0,13502
831,530.015077,5.68,Positive,4822,0,3392,4270,9088,4100,7406,5962,0,6322,5935,4777,3132,0,5014,9000,5255,0,0,6080
834,530.365131,1.47,Positive,14463,18029,19293,21989,0,13242,5385,11065,14523,0,5014,0,20091,35929,18911,0,24468,2427,23857,0
833,530.365676,0.89,Positive,0,0,9963,10399,0,8416,7469,7422,6904,9198,8128,0,8646,0,0,7906,0,7992,0,6592
835,530.845125,5.36,Positive,0,47083,38958,38692,46541,62285,117400,152905,92079,44560,51258,27796,49250,6419,0,22854,0,0,6378,73445
839,531.368555,1.46,Positive,0,0,0,0,0,0,3862,0,0,4951,0,0,0,0,0,5342,0,0,0,0
840,531.847422,5.36,Positive,0,3876,0,3588,4217,5160,9688,12086,7311,4139,4841,2894,4529,0,0,0,0,0,0,6331
841,532.384785,2.97,Positive,0,7408,5238,7053,0,4606,5296,4790,5240,4799,0,0,8359,6352,0,7400,5716,0,5742,0
842,532.843187,5.36,Positive,0,7315,6389,6565,7679,9422,17603,23159,13679,7462,8503,4635,7965,0,0,4382,0,0,0,11068
843,533.264345,11.31,Positive,4573,0,7266,7007,0,10124,9604,14672,8037,0,3913,7700,11382,5786,0,0,0,0,0,4781
845,534.294332,1.15,Positive,30739,9874,4985,13228,0,10488,32180,0,0,0,33911,18547,0,0,0,5285,0,0,9229,0
846,536.163818,0.67,Positive,24202,0,28470,23538,18453,38816,21573,22021,19903,26293,20771,21829,19766,0,22466,19774,21262,21107,0,26235
848,537.163591,0.68,Positive,11165,0,13328,11607,0,18433,10876,11290,9565,12381,0,0,0,0,0,9154,11271,0,0,2350
847,537.168109,1.58,Positive,0,0,0,0,24276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,538.161077,0.68,Positive,0,0,9621,8113,0,0,7511,6864,7919,4024,8251,3893,0,0,0,0,0,0,0,9889
851,538.517584,0.7,Positive,9368,0,0,13491,7381,8102,15085,0,8270,0,0,9407,2873,0,0,0,0,0,0,3185
860,539.154585,0.75,Positive,0,0,0,0,0,5036,0,0,0,0,0,0,0,0,0,0,0,0,0,3731
858,539.155571,14.36,Positive,0,2751,34478,11271,0,0,17481,0,0,15592,0,28148,0,0,0,0,0,0,0,0
855,539.155738,15.07,Positive,0,23243,22650,0,22789,0,0,0,0,15987,0,10543,20559,0,0,0,0,26923,16681,0
859,539.155835,13.11,Positive,0,0,0,0,35662,28092,0,0,0,0,0,0,0,0,0,0,0,22925,0,0
854,539.156045,12.36,Positive,0,0,12166,0,38827,22150,18175,0,0,20771,17394,46013,3706,0,0,0,0,34474,9995,0
857,539.156085,11.96,Positive,0,13776,3983,0,35114,0,19999,0,0,0,0,37578,16770,0,0,0,0,37186,3261,0
856,539.156169,12.81,Positive,0,0,4020,0,27810,13697,0,25810,0,0,17896,0,20793,0,0,0,0,0,32216,0
863,540.09176,7.08,Positive,0,15848,0,15757,17847,18433,16291,22112,0,14475,16655,8042,18035,0,0,9048,0,0,4446,0
864,540.294427,3.78,Positive,0,31427,0,34626,0,0,0,0,0,29947,0,0,0,14886,0,0,0,0,0,0
867,542.320037,1.12,Positive,45179,0,10393,33945,0,29708,39463,40390,46132,0,36088,29067,8843,8629,0,18216,5955,0,0,19252
869,543.316753,1.28,Positive,0,0,0,0,0,0,0,0,14212,0,0,10702,0,0,0,0,0,0,0,0
870,543.980761,5.71,Positive,5257,9689,9313,0,4867,0,5780,7493,7176,0,5602,5992,6790,6772,7940,6862,7007,8543,10337,4859
871,544.336048,1.13,Positive,123430,0,0,50301,0,37509,78693,128813,90805,9328,27749,31729,0,0,0,0,0,0,0,20329
873,545.332871,1.34,Positive,0,0,0,0,76012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,546.804369,11.22,Positive,3955,5048,4145,4953,13734,6137,0,0,5025,6764,5355,8783,0,0,0,0,5555,0,0,4157
878,547.263012,5.1,Positive,0,0,0,0,0,0,0,0,0,11401,0,0,0,0,0,0,0,0,0,0
879,547.337785,1.34,Positive,7346,11068,10112,10097,250442,9945,12285,8035,12054,9160,8147,6304,8761,0,0,5902,0,0,0,9620
880,547.980525,5.72,Positive,3687,5110,4218,4978,0,4491,0,3798,4694,5685,4280,4192,5079,4386,5052,5486,5860,4505,0,4751
881,549.13395,8.04,Positive,5966,9616,9040,7393,20826,9901,13606,15569,0,12125,0,14446,10118,4883,0,9960,6485,5828,7047,16816
883,551.320263,1.27,Positive,640485,907709,757405,945991,0,785251,1144340,1049571,965233,868545,947463,757688,703108,268883,520936,647106,438237,466969,467456,897174
885,552.807086,5.36,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,2482,0,0,0,0,0,0
886,553.159372,1.91,Positive,66438,26171,21572,33939,0,31700,38143,39687,32408,34917,33674,92738,28648,11964,37565,37015,36132,54558,40879,45094
887,553.178505,6.45,Positive,0,4356,3454,3649,4943,4221,6677,10575,5514,8076,5777,0,0,0,0,0,0,0,0,5968
888,553.325053,1.27,Positive,27988,39215,34038,42090,0,32742,50738,44850,42052,37582,41144,32110,30784,12112,21899,28405,18751,20711,20054,40435
892,554.97188,5.71,Positive,7800,6372,7605,5319,7110,6594,6517,5311,6726,7706,6752,7424,6958,6570,6324,8402,7513,8039,0,5690
894,555.815306,0.82,Positive,27347,0,14620,12114,7642,0,0,0,12263,14014,0,0,10366,0,18467,15862,14669,27125,0,14984
912,557.167281,18.09,Positive,0,0,0,0,112431,0,0,0,777351,33419,0,0,0,0,0,0,0,0,0,0
898,557.167347,7.73,Positive,1547293,1675081,1429389,803246,2113809,3281212,1108763,1708561,1215736,1307766,1800899,0,3724343,840187,615421,1508971,728247,110158,822010,2986834
911,557.167356,17.38,Positive,1181505,0,466942,66535,935896,0,478733,0,1130767,636445,833149,1210311,0,890633,99775,0,0,0,0,59725
901,557.167379,7.04,Positive,541084,0,503155,544580,1010947,0,468455,433792,1056694,735828,470745,592299,0,0,0,460482,406034,0,384661,0
899,557.167388,6.7,Positive,481268,0,270244,0,550820,0,241671,264030,0,272348,231319,500052,0,275343,624038,248293,0,410887,279633,0
903,557.167477,13.89,Positive,950907,1178054,0,988616,0,0,764485,0,1579658,794878,638773,0,1107805,0,726002,0,0,0,0,1422848
906,557.16751,9.1,Positive,1370932,943508,2216645,0,574747,902712,0,0,830272,837073,247695,1977139,0,2303441,55991,1879392,1168213,195505,0,837588
908,557.167541,14.91,Positive,1299042,0,0,1626849,1927459,0,1953345,0,1648502,2492206,0,1102389,1913027,0,1007038,1159358,0,0,0,0
905,557.167558,12.54,Positive,1341484,2258206,0,149973,1589535,2737426,1140901,1218940,2305739,0,1315605,750560,0,0,1016495,2168238,0,330379,125626,0
902,557.167568,11.89,Positive,357073,953992,965213,0,1763165,1155287,1932608,2696050,1837991,2908783,1609910,1018702,4867184,0,745696,1965894,2977146,375975,2407362,2639567
910,557.167568,10.83,Positive,0,773175,0,0,0,2136295,0,0,2200268,0,1992042,2779193,0,1945710,1233042,0,3852751,913913,0,0
904,557.167583,10.24,Positive,789836,1059873,3110461,6109137,2367782,0,812028,0,1523440,0,0,1546787,2148822,70704,1747489,1949496,0,1857158,2036801,1964854
907,557.167591,14.35,Positive,1919015,0,1275438,541082,1386972,1471512,1660455,0,0,0,0,2613785,1736010,0,0,0,0,1639191,0,263026
900,557.167634,9.62,Positive,2418832,1132060,1227939,0,1950454,214518,0,0,1110680,1133462,848425,1659291,98082,0,971788,1162301,1287383,2015669,1076735,1023468
909,557.167653,13.53,Positive,166552,1107828,0,0,0,139181,64140,0,0,985686,0,389032,0,0,77131,38591,907956,277787,1630272,0
926,558.168252,11.12,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206318,0,206448,0,0,0
915,558.168283,6.71,Positive,0,0,0,0,0,0,0,0,0,0,0,212545,0,0,0,0,0,0,0,0
925,558.168311,9.18,Positive,0,0,0,224822,440546,0,0,275317,0,0,253191,0,0,0,0,0,0,0,0,0
914,558.168317,7.72,Positive,0,806055,0,328424,389597,332653,0,203312,482364,0,349226,0,429105,443144,20271,766923,743204,797023,628585,0
923,558.168326,12.21,Positive,0,250023,0,21311,70934,248800,616215,0,0,21925,0,0,636490,0,236391,238905,216334,0,0,265389
922,558.168511,13.56,Positive,0,0,0,0,495257,0,390790,0,635566,182377,0,565004,0,0,145970,0,0,45008,0,348164
918,558.16852,12.64,Positive,0,0,0,546148,0,0,0,172754,0,312278,0,568056,0,0,29047,323684,221869,58164,0,0
917,558.168587,10.12,Positive,463179,0,471717,400033,0,419191,0,0,0,474372,0,0,287623,0,0,0,0,313006,30990,1527065
919,558.168644,11.78,Positive,546371,22075,661622,0,0,0,0,0,209460,183828,0,401418,0,0,0,185338,251780,923789,0,145057
920,558.168789,14.64,Positive,858211,0,0,0,0,0,189462,18257,0,0,0,0,0,0,0,479502,0,0,331658,20402
924,558.168853,8.59,Positive,607392,0,318007,0,680034,279765,376954,301488,75390,25164,0,982308,292669,0,0,0,0,862824,0,0
916,558.16894,9.65,Positive,0,835674,0,232320,0,358717,0,252025,0,0,0,0,242209,0,187171,0,0,353139,152249,0
921,558.169077,10.69,Positive,948303,0,0,0,0,496969,519239,0,530541,0,886561,544287,461295,451563,25805,0,585079,73378,299937,0
927,558.377214,1.91,Positive,22689,31894,39949,56918,0,34925,95499,105608,108094,20001,30758,20110,26513,0,0,23481,11221,0,12022,25403
928,558.517058,5.72,Positive,10843,7678,7147,7187,10859,6930,6503,6565,6708,8079,7592,10925,7624,7620,7842,8727,8479,11440,7794,7101
929,559.150758,1.67,Positive,146975,414855,376190,436548,0,452800,613629,738761,518209,354388,593066,421510,747354,282418,104735,119390,99484,109118,115585,640476
932,559.163506,7.05,Positive,0,96225,176970,99842,21059,109542,95896,88682,0,150635,0,0,0,0,0,0,0,103631,88965,102464
930,559.164004,7.7,Positive,0,138263,263046,250152,384530,447082,209749,343667,0,246432,0,416218,677953,0,0,460001,637258,326933,0,275422
934,559.164286,10.02,Positive,311928,349078,0,120087,282774,305190,498091,211179,0,208072,0,383923,397434,26441,0,361778,172036,0,0,325808
938,559.164311,12.96,Positive,0,0,0,0,0,0,0,0,0,0,0,265184,0,0,0,0,0,0,0,0
933,559.164348,9.61,Positive,316383,140100,252219,156628,0,309032,146970,206987,0,218188,0,313057,0,0,0,199516,254407,0,0,188735
935,559.164411,11.92,Positive,0,0,0,449553,13597,0,194210,753335,0,792430,0,367050,318661,0,0,437403,162881,268979,424822,11665
936,559.164483,10.75,Positive,48049,0,407252,374287,571679,361008,0,0,0,0,0,418195,0,285328,0,0,354832,253086,0,127655
937,559.164517,11.51,Positive,0,170770,0,0,0,535230,0,0,0,0,0,404916,0,0,0,0,0,244860,0,0
939,559.164632,8.66,Positive,0,0,0,0,1244680,0,0,0,0,0,0,96627,148044,0,0,0,0,0,0,0
940,559.956963,5.37,Positive,14413,12355,12638,10880,20219,13802,15618,17173,15838,12011,12754,16034,12884,5912,6413,12802,7716,4277,7951,13089
942,560.102383,3.58,Positive,18962,63688,62332,60996,0,56501,21246,20820,51684,66288,55013,77642,57079,13201,7477,9882,0,0,0,53012
943,560.103165,3.28,Positive,40710,0,0,0,128755,0,13609,10267,0,0,0,0,0,55830,49046,52271,52319,48737,50601,0
944,560.153206,1.67,Positive,27618,81191,76803,90002,0,90485,127838,149014,106101,73974,121062,83015,155839,56956,18465,23612,19906,21924,22243,130474
954,560.162359,17.6,Positive,35410,0,10732,0,0,0,0,0,0,0,5095,31448,0,0,21367,34911,5062,0,0,0
950,560.16283,16.88,Positive,0,0,5510,0,0,0,0,0,0,0,19579,13126,0,0,0,36782,0,0,0,0
948,560.163178,16.53,Positive,15379,0,0,0,0,0,0,19693,0,47468,25770,8743,0,0,0,46076,50956,0,0,0
947,560.163232,15.56,Positive,21159,0,4671,35992,0,0,55754,40644,0,6653,28237,107100,0,0,0,31170,0,0,77105,47106
952,560.163774,13.2,Positive,0,30250,26376,18508,0,0,0,0,0,35518,0,33778,0,16863,0,0,0,0,0,0
