FeatureID,mzmed,rtmed,Polarity,L1_mean,L2_mean,L3_mean,L4_mean,L5_mean,L6_mean,L7_mean,L8_mean,L9_mean,NL1_mean,NL2_mean,NL3_mean,NL4_mean,NL5_mean,NL6_mean,NL7_mean,NL8_mean,NL9_mean,NL10_mean,NL11_mean
105,927.74199,16.52343333,Positive,2797,0,0,0,2152,0,0,0,0,6420,2867,0,0,0,2109,0,0,2966,2680,3091
921,928.742671,16.29238333,Positive,0,0,0,0,0,0,0,0,0,6665,0,2408,0,0,0,0,0,2353,2649,0
498,928.828509,16.91016667,Positive,17437,0,0,16801,0,0,0,0,0,144212,0,0,23773,36615,0,19548,35289,101919,0,0
796,929.732444,11.05785,Positive,0,0,0,0,0,0,0,0,0,0,0,0,2017,2375,2741,0,0,0,0,0
104,929.753732,16.60338333,Positive,0,0,0,0,3336,0,0,2869,2676,11383,0,0,0,0,0,0,0,7514,5725,5324
503,929.831848,16.89783333,Positive,0,0,8983,0,0,0,0,0,13722,0,30072,24470,0,0,19513,0,0,0,0,0
548,930.833426,16.72308333,Positive,0,0,0,0,8767,0,0,9497,0,3488,0,0,0,0,0,0,0,24148,11946,11328
103,930.845343,17.03025,Positive,14025,27568,19952,23805,66282,27286,80213,53075,41362,285152,67532,50000,36404,58158,43042,26748,36204,169337,94516,84330
102,931.768095,16.76758333,Positive,0,0,0,3279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,932.619291,7.7772,Positive,3337,3036,0,2724,0,0,0,2110,0,2633,4101,2771,0,0,0,0,0,0,0,0
101,932.861874,17.13583333,Positive,12636,23636,11733,12240,62003,24413,88086,60769,39138,217069,50954,29824,19402,32233,26759,12272,17303,114753,75603,58235
100,933.783927,16.91833333,Positive,0,0,0,0,0,0,0,0,0,0,0,3080,0,2413,0,0,0,4068,2196,2099
99,935.79956,17.0315,Positive,0,0,0,0,0,0,0,0,0,7448,0,0,0,0,0,0,0,0,0,0
98,935.879788,17.22566667,Positive,2617,4501,2666,3076,3773,3784,10664,4387,2266,23294,6179,3692,2217,3985,3517,0,2076,14029,8935,6896
97,937.8169,17.1325,Positive,0,0,0,0,2845,0,5755,5009,3187,6813,2350,0,0,0,0,0,0,4584,3168,2500
94,942.694008,11.19041667,Positive,0,0,0,0,0,2444,0,0,0,0,0,0,0,0,2145,0,0,0,0,0
575,942.842338,16.96533333,Positive,0,0,0,0,0,0,0,0,0,10723,0,2090,0,0,0,0,0,5650,2568,2042
93,944.860474,17.085,Positive,0,3060,0,2097,6498,2538,9129,6285,4183,29983,5105,4393,0,3876,2666,0,0,14685,7387,5790
877,946.783776,15.94525,Positive,0,0,0,0,0,0,0,0,0,11431,0,2031,0,0,0,0,0,4991,2550,0
92,946.784292,16.19760833,Positive,2057,0,0,0,2945,0,0,2874,2259,126186,13837,19405,8978,10456,8873,5864,7379,57471,26520,11406
91,946.876511,17.17916667,Positive,0,4234,2405,2432,8228,3334,14321,9639,3651,32492,5723,4434,0,4337,2870,0,0,14900,8244,6494
89,948.796465,16.12814167,Positive,0,0,0,0,2457,0,2255,2122,2476,30634,8255,9924,5981,4722,5271,3352,4448,16809,12295,7235
629,948.888629,17.24316667,Positive,0,2377,0,0,2214,0,3971,2652,0,11319,0,0,0,0,0,0,0,6151,2738,0
521,950.810378,16.55181667,Positive,2438,3674,0,3261,8470,3174,5785,4715,8587,63393,13542,19734,9307,9960,9610,6338,7542,50151,20646,14316
562,951.743056,16.19586667,Positive,0,0,0,0,0,0,0,0,0,13618,4724,7151,3746,4341,4135,3269,3531,10007,6006,4315
543,951.816877,16.65458333,Positive,2242,0,0,0,0,0,0,0,3478,0,0,0,0,0,2305,0,2027,15315,0,0
88,952.827423,16.80375,Positive,7807,8000,6204,6176,7071,3320,4693,4676,4927,37874,8670,11461,9067,6983,7122,4132,4753,17891,13122,9667
597,953.7541,16.53766667,Positive,0,0,0,0,0,0,0,0,0,7586,3138,0,2323,2929,0,2173,3019,4906,4741,2988
855,953.824642,16.60408333,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2907,0,0
680,954.757247,16.53591667,Positive,0,0,0,0,0,0,0,0,0,0,0,2739,0,0,2048,0,0,0,0,0
847,955.766593,16.63215833,Positive,0,0,0,0,0,0,0,0,0,6349,2313,0,0,0,0,0,0,0,0,0
86,956.859691,17.04691667,Positive,2772,3350,2296,2565,4781,2132,4321,3060,2165,27473,5909,0,2766,4880,3929,2123,2913,16734,8398,7035
84,958.876932,17.13158333,Positive,3756,6894,4449,5374,13363,5567,19808,13501,8966,85896,15820,14036,6154,11688,8498,4156,5969,43478,24662,19867
83,960.892328,17.226,Positive,3823,6693,4091,4916,12459,5691,20792,13876,7771,72035,13874,9194,4546,8513,7055,2874,4160,35922,23414,17534
563,962.904327,17.2585,Positive,2267,2069,0,0,5066,3038,0,4038,0,19751,4126,2816,0,2747,2380,0,0,10323,7060,5235
621,963.910813,17.32175,Positive,0,0,0,0,0,0,2898,0,0,7754,0,0,0,0,0,0,0,4267,2864,0
82,966.69362,10.91905,Positive,0,0,0,0,0,3921,0,2649,0,2468,0,0,0,2074,0,0,0,0,2468,2422
81,972.891321,17.18083333,Positive,0,0,0,0,3227,0,5390,3672,2168,13538,2054,0,0,0,0,0,0,6168,3555,2366
80,974.907152,17.26783333,Positive,0,0,0,0,3018,0,5491,3615,0,13135,2028,0,0,0,0,0,0,5744,3544,2668
757,976.826584,16.54626667,Positive,0,0,0,0,0,0,0,0,0,5776,2065,3621,0,0,0,0,0,4089,2729,2212
79,976.829459,16.76316667,Positive,0,0,0,2206,2106,0,0,0,0,8109,2471,4917,0,0,0,0,0,5361,3236,2242
78,978.843679,16.83116667,Positive,0,0,0,0,0,0,0,0,0,0,0,7458,0,0,0,0,0,0,0,0
76,982.689287,10.41361667,Positive,0,0,0,0,0,3961,0,2761,0,0,0,0,0,0,0,0,0,0,2564,0
75,984.891558,17.1395,Positive,0,0,0,0,0,0,2072,0,0,19961,3263,3690,0,2547,2392,0,0,10288,6153,4645
73,986.720679,11.61794167,Positive,2069,3296,2938,3703,3187,6876,0,5202,0,2907,0,0,0,2070,0,0,0,0,2319,2479
72,986.907369,17.22258333,Positive,0,2262,0,2005,4806,2190,7527,5211,3000,44200,6520,5507,2268,4376,3859,0,2145,20076,13027,9579
71,988.923035,17.31591667,Positive,0,2337,0,0,4134,2041,7048,4717,2583,30263,4177,3222,0,2752,2415,0,0,12712,8637,6197
950,994.724604,11.84141667,Positive,0,0,0,0,0,2180,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874,1008.706548,10.526525,Positive,0,0,0,0,0,3940,0,2881,0,0,0,0,0,0,0,0,0,0,0,0
70,1010.72059,11.355175,Positive,0,4740,3618,4828,3041,10321,2092,7278,0,3402,3187,4929,0,2248,2129,0,0,4869,5497,4133
730,1026.990504,17.00666667,Positive,0,0,0,0,0,0,0,2611,3316,0,0,0,0,0,0,0,0,0,0,0
67,1079.772337,2.242625,Positive,0,8342,10283,0,10552,8361,0,10308,7632,10625,9082,8515,9615,10742,9030,10501,0,10954,9459,9617
865,1129.947964,8.2904,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,2049,0,2347,0,0,0,0
975,1152.899941,9.177666667,Positive,0,0,2228,0,0,0,0,0,0,0,2470,2240,3020,2841,3354,3284,2641,2284,2083,2127
64,1263.183736,17.39816667,Positive,2936,2405,2207,2820,2862,0,2362,2582,0,0,0,0,0,0,0,0,0,0,0,0
683,1295.586308,4.546725,Positive,0,0,0,0,0,0,0,0,0,2059,0,0,0,0,0,0,0,0,0,0
59,1476.285296,8.295308333,Positive,4908,2497,0,3994,3714,2406,3863,3756,2175,3857,3171,2835,5385,0,0,0,5126,0,3234,3863
57,1484.113801,7.523741667,Positive,3723,2326,3512,3726,3644,2424,3683,3821,0,3422,2827,3406,2766,3477,2671,3199,3254,3651,2659,3281
756,1494.147102,9.7209,Positive,6046,2510,2332,3284,3394,3299,3060,5861,3062,3215,0,0,0,0,0,0,0,0,0,0
56,1498.267155,8.284441667,Positive,0,0,3713,0,0,0,0,0,0,0,0,0,0,4865,4160,5319,0,4234,0,0
