FeatureID,mzmed,rtmed,Polarity,L1_mean,L2_mean,L3_mean,L4_mean,L5_mean,L6_mean,L7_mean,L8_mean,L9_mean,NL1_mean,NL2_mean,NL3_mean,NL4_mean,NL5_mean,NL6_mean,NL7_mean,NL8_mean,NL9_mean,NL10_mean,NL11_mean
1379,877.4964,6.009416667,Negative,2657,2510,2151,2290,2399,2212,0,2325,2212,2869,3176,4438,0,2036,0,2056,2037,2068,2018,2577
1378,878.5028,15.28726667,Negative,10083,14471,15975,13591,12204,8818,21793,14485,24872,13112,26254,35049,23055,18303,18200,12704,20205,21657,19411,12430
1377,878.5928,9.314958333,Negative,50125,119297,76516,80300,79113,99868,86805,150985,69062,76206,303630,289576,14383,33219,23830,15221,18659,105426,106746,58672
1376,878.6567,8.11055,Negative,13674,14961,18241,14407,17714,13008,14763,14334,14330,17731,16498,15490,17863,18751,19500,22261,19760,19363,13237,18716
1375,879.4054,2.048616667,Negative,8654,10522,9434,9077,10615,8388,9031,8557,13446,9840,10703,8780,8935,10286,10071,11218,9378,9853,8691,9825
4135,879.5497,10.36814167,Negative,4117,2758,2123,2684,3623,2022,0,3430,2904,2862,0,0,0,0,0,0,0,0,0,0
2073,880.5601,6.968058333,Negative,7658,7937,7982,5698,8829,2599,7156,7138,5931,8400,9000,20843,5729,6564,6483,6734,7693,7500,7775,5984
1374,881.4792,15.28243333,Negative,0,0,0,0,0,0,0,0,0,0,2794,3369,0,0,0,0,2231,2254,2115,0
1373,881.5197,6.205316667,Negative,65177,66490,50394,63035,48793,80104,53958,98266,50374,61615,142811,169303,9788,24174,22830,8327,15109,31301,44124,25385
4138,881.5429,0.7998,Negative,4377,4239,3789,4708,3779,5262,3945,3585,6317,6703,3484,5003,3572,5406,2467,3398,3663,3004,3466,5112
4139,881.6205,5.170791667,Negative,5752,3003,6851,7219,6803,3186,4325,3912,2151,3220,5543,3957,3225,0,3666,3103,3511,3566,4417,4247
4140,882.5572,6.968133333,Negative,3645,4192,2400,3611,2383,3955,4072,4435,2102,4868,2348,6757,4302,0,4416,0,0,4329,0,2533
4141,882.5899,10.8011,Negative,7427,9969,9645,5948,7039,8276,7768,10554,7357,6557,9927,3189,0,2506,0,0,0,4672,4022,4286
4142,882.6257,5.1707,Negative,0,2192,6056,0,6036,0,0,3240,0,0,0,4108,0,0,0,3266,2967,0,0,4423
1371,882.7477,7.2143,Negative,17224,18564,14890,13497,14334,10419,13297,21243,15158,14350,18633,8989,3571,7492,6441,3650,4480,11828,11044,8635
1370,883.0691,3.2183,Negative,6874,6160,4389,5148,12541,10813,5034,4421,4388,11306,4720,2214,3932,4993,4965,12008,3357,10634,4647,3989
1368,883.5168,8.945833333,Negative,10966,12446,13513,9919,13473,14343,10391,11730,14393,13671,13392,11386,14344,12440,13466,17464,14471,12538,11845,11676
1367,883.5357,6.498083333,Negative,746177,931903,539003,803047,628119,445524,687241,679184,795711,708678,329948,408247,79792,145699,155102,83684,161674,214534,280135,166259
1365,885.5514,7.21195,Negative,5744596,6321465,4765145,5302705,5098302,4481809,4764945,6453286,5126644,6970271,7158443,6336488,1431885,2459342,2157936,1469664,2120823,3501194,4250090,3221138
4145,886.0444,3.218216667,Negative,2970,0,2716,0,3470,3038,0,0,0,2906,0,0,0,0,0,3841,0,3181,0,0
1363,886.4385,14.54013333,Negative,2525,3207,2351,2082,0,0,3324,2664,3866,2511,5181,4836,4018,3133,3785,2325,3199,4034,3744,2398
1362,886.5791,9.57845,Negative,22859,21842,21711,19619,13287,21031,22563,19980,17383,19290,14338,12500,5742,9525,8919,6287,8235,13991,14197,16298
